Regiones,Fecha,Year,Num_mes,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,Cat_Variedad
Balsamo-Quezaltepec,11/13/2017,2017,11,13.68942261,-89.43706512,1000,PACAS,Madurez Fisiologica,968,228,23.55,Susceptibles
Balsamo-Quezaltepec,7/20/2017,2017,7,NA,NA,1000,PACAS,Fruto Consistente,1295,17,1.31,Susceptibles
Balsamo-Quezaltepec,5/23/2018,2018,5,13.68942261,-89.43706512,1000,PACAS,Floracion Principal,1113,1,0.09,Susceptibles
Balsamo-Quezaltepec,8/18/2017,2017,8,NA,NA,1000,PACAS,Fruto Consistente,1106,89,8.05,Susceptibles
Balsamo-Quezaltepec,5/24/2017,2017,5,NA,NA,1000,PACAS,Fruto Consistente,1567,2,0.13,Susceptibles
Balsamo-Quezaltepec,10/10/2017,2017,10,13.68942261,-89.43706512,1000,PACAS,Madurez Fisiologica,1268,244,19.24,Susceptibles
Apaneca-Ilamatepec,11/17/2017,2017,11,13.98752594,-89.62231445,800,PACAS,Madurez Fisiologica,1166,314,26.93,Susceptibles
Apaneca-Ilamatepec,3/20/2018,2018,3,13.98752594,-89.62231445,800,PACAS,Floracion,952,146,15.34,Susceptibles
Apaneca-Ilamatepec,1/24/2018,2018,1,13.98752594,-89.62231445,800,PACAS,Floracion Principal,676,221,32.69,Susceptibles
Apaneca-Ilamatepec,5/18/2018,2018,5,13.98752594,-89.62231445,800,PACAS,Fruto Consistente,1301,0,0,Susceptibles
Apaneca-Ilamatepec,2/20/2018,2018,2,13.98752594,-89.62231445,800,PACAS,Floracion,618,216,34.95,Susceptibles
Apaneca-Ilamatepec,12/12/2017,2017,12,13.98752594,-89.62231445,800,PACAS,Madurez Fisiologica,1187,425,35.8,Susceptibles
Apaneca-Ilamatepec,10/24/2017,2017,10,13.98752594,-89.62231445,800,PACAS,Madurez Fisiologica,1261,108,8.56,Susceptibles
Balsamo-Quezaltepec,10/11/2017,2017,10,13.85750008,-89.38990021,530,CUSCATLECO,Madurez Fisiologica,1509,0,0,Resistentes
Balsamo-Quezaltepec,1/17/2018,2018,1,13.85750008,-89.38990021,530,CUSCATLECO,Hojas Nuevas Mayor al 30%,943,0,0,Resistentes
Balsamo-Quezaltepec,2/16/2018,2018,2,13.85750008,-89.38990021,530,CUSCATLECO,Hojas Nuevas Mayor al 30%,696,0,0,Resistentes
Tecapa-Chinameca,02/09/2018,2018,2,13.44390011,-88.31526947,850,CUSCATLECO,Hojas Nuevas Mayor al 30%,1020,0,0,Resistentes
Balsamo-Quezaltepec,9/20/2017,2017,9,13.76886082,-89.27144623,1200,BOURBON,Madurez Fisiologica,1147,24,2.09,Susceptibles
Balsamo-Quezaltepec,01/12/2018,2018,1,13.76886082,-89.27144623,1200,BOURBON,Hojas Nuevas Mayor al 30%,972,184,18.93,Susceptibles
Tecapa-Chinameca,9/28/2017,2017,9,13.4948473,-88.44940948,846,BOURBON,Fruto Consistente,1334,0,0,Susceptibles
Tecapa-Chinameca,6/28/2017,2017,6,NA,NA,846,BOURBON,Fruto Consistente,1263,12,0.95,Susceptibles
Tecapa-Chinameca,10/19/2017,2017,10,13.44390011,-88.31526947,850,CUSCATLECO,Madurez Fisiologica,1038,0,0,Resistentes
Tecapa-Chinameca,7/23/2017,2017,7,NA,NA,846,BOURBON,Fruto Consistente,1187,3,0.25,Susceptibles
Balsamo-Quezaltepec,3/15/2018,2018,3,13.76886082,-89.27144623,1200,BOURBON,Hojas Nuevas Mayor al 30%,728,87,11.95,Susceptibles
Tecapa-Chinameca,1/18/2018,2018,1,13.44390011,-88.31526947,850,CUSCATLECO,Floracion,913,0,0,Resistentes
Apaneca-Ilamatepec,2/15/2018,2018,2,13.05206013,-89.58359528,780,CUSCATLECO,Hojas Nuevas Mayor al 30%,896,0,0,Resistentes
Balsamo-Quezaltepec,11/14/2017,2017,11,13.76886082,-89.27144623,1200,BOURBON,Madurez Fisiologica,978,94,9.61,Susceptibles
Tecapa-Chinameca,12/07/2017,2017,12,13.44390011,-88.31526947,850,CUSCATLECO,Floracion,946,0,0,Resistentes
Tecapa-Chinameca,9/19/2017,2017,9,13.44390011,-88.31526947,850,CUSCATLECO,Floracion,879,0,0,Resistentes
Apaneca-Ilamatepec,3/14/2018,2018,3,13.05206013,-89.58359528,780,CUSCATLECO,Floracion,724,0,0,Resistentes
Tecapa-Chinameca,8/27/2017,2017,8,NA,NA,846,BOURBON,Fruto Consistente,1259,12,0.95,Susceptibles
Balsamo-Quezaltepec,7/31/2017,2017,7,NA,NA,1200,BOURBON,Fruto Consistente,1345,0,0,Susceptibles
Balsamo-Quezaltepec,6/26/2017,2017,6,NA,NA,1200,BOURBON,Fruto Consistente,1009,0,0,Susceptibles
Balsamo-Quezaltepec,12/12/2017,2017,12,13.76886082,-89.27144623,1200,BOURBON,Madurez Fisiologica,994,142,14.29,Susceptibles
Balsamo-Quezaltepec,10/23/2017,2017,10,13.76886082,-89.27144623,1200,BOURBON,Madurez Fisiologica,972,70,7.2,Susceptibles
Balsamo-Quezaltepec,8/21/2017,2017,8,NA,NA,1200,BOURBON,Fruto Consistente,1183,7,0.59,Susceptibles
Apaneca-Ilamatepec,5/17/2018,2018,5,13.05206013,-89.58359528,780,CUSCATLECO,Fruto Consistente,984,0,0,Resistentes
Tecapa-Chinameca,03/12/2018,2018,3,13.44390011,-88.31526947,850,CUSCATLECO,Hojas Nuevas Mayor al 30%,981,0,0,Resistentes
Tecapa-Chinameca,5/16/2018,2018,5,13.44390011,-88.31526947,850,CUSCATLECO,Hojas Nuevas Mayor al 30%,878,0,0,Resistentes
Tecapa-Chinameca,10/23/2017,2017,10,13.4948473,-88.44940948,846,BOURBON,Madurez Fisiologica,1488,36,2.42,Susceptibles
Balsamo-Quezaltepec,5/17/2018,2018,5,13.76886082,-89.27144623,1200,BOURBON,Hojas Nuevas Mayor al 30%,1078,4,0.37,Susceptibles
Balsamo-Quezaltepec,2/13/2018,2018,2,13.76886082,-89.27144623,1200,BOURBON,Hojas Nuevas Mayor al 30%,828,180,21.74,Susceptibles
Tecapa-Chinameca,11/17/2017,2017,11,13.4948473,-88.44940948,846,BOURBON,Madurez Fisiologica,1385,0,0,Susceptibles
Tecapa-Chinameca,11/17/2017,2017,11,13.44390011,-88.31526947,850,CUSCATLECO,Madurez Fisiologica,1251,0,0,Resistentes
Tecapa-Chinameca,7/20/2017,2017,7,NA,NA,850,CUSCATLECO,Fruto Consistente,840,0,0,Resistentes
Tecapa-Chinameca,8/25/2017,2017,8,NA,NA,850,CUSCATLECO,Fruto Consistente,965,0,0,Resistentes
Balsamo-Quezaltepec,6/20/2017,2017,6,NA,NA,1207,CUSCATLECO,Fruto Consistente,981,0,0,Resistentes
Balsamo-Quezaltepec,02/05/2018,2018,2,13.67712021,-89.34657288,1207,CUSCATLECO,Floracion Loca,871,0,0,Resistentes
Balsamo-Quezaltepec,8/17/2017,2017,8,NA,NA,1207,CUSCATLECO,Fruto Consistente,992,0,0,Resistentes
Balsamo-Quezaltepec,5/21/2018,2018,5,13.67712021,-89.34657288,1207,CUSCATLECO,Fruto Consistente,1125,0,0,Resistentes
Balsamo-Quezaltepec,11/06/2017,2017,11,13.67712021,-89.34657288,1207,CUSCATLECO,Madurez Fisiologica,963,0,0,Resistentes
Balsamo-Quezaltepec,01/05/2018,2018,1,13.67712021,-89.34657288,1207,CUSCATLECO,Madurez Fisiologica,1006,0,0,Resistentes
Apaneca-Ilamatepec,8/24/2017,2017,8,NA,NA,580,BOURBON,Fruto Consistente,1336,71,5.31,Susceptibles
Apaneca-Ilamatepec,8/24/2017,2017,8,NA,NA,580,BOURBON,Fruto Consistente,1336,71,5.31,Susceptibles
Balsamo-Quezaltepec,07/12/2017,2017,7,NA,NA,1207,CUSCATLECO,Fruto Consistente,926,8,0.86,Resistentes
Balsamo-Quezaltepec,09/08/2017,2017,9,13.67712021,-89.34657288,1207,CUSCATLECO,Fruto Consistente,1121,0,0,Resistentes
Apaneca-Ilamatepec,5/22/2018,2018,5,13.81480694,-89.80651855,580,BOURBON,Fruto Consistente,650,14,2.2,Susceptibles
Balsamo-Quezaltepec,12/05/2017,2017,12,13.67712021,-89.34657288,1207,CUSCATLECO,Madurez Fisiologica,863,0,0,Resistentes
Apaneca-Ilamatepec,10/25/2017,2017,10,13.81480694,-89.80651855,580,BOURBON,Madurez Fisiologica,1091,101,9.26,Susceptibles
Balsamo-Quezaltepec,10/09/2017,2017,10,13.67712021,-89.34657288,1207,CUSCATLECO,Madurez Fisiologica,1192,0,0,Resistentes
Apaneca-Ilamatepec,7/25/2017,2017,7,NA,NA,580,BOURBON,Fruto Consistente,1289,155,12.02,Susceptibles
Balsamo-Quezaltepec,03/02/2018,2018,3,13.67712021,-89.34657288,1207,CUSCATLECO,Hojas Nuevas Mayor al 30%,773,0,0,Resistentes
Apaneca-Ilamatepec,5/17/2018,2018,5,13.85379028,-89.72850037,1210,BOURBON,Fruto Consistente,635,37,5.83,Susceptibles
Apaneca-Ilamatepec,2/19/2018,2018,2,13.85379028,-89.72850037,1210,BOURBON,Hojas Nuevas Mayor al 30%,608,165,27.14,Susceptibles
Apaneca-Ilamatepec,1/24/2018,2018,1,13.85379028,-89.72850037,1210,BOURBON,Hojas Nuevas Mayor al 30%,483,74,15.32,Susceptibles
Apaneca-Ilamatepec,3/13/2018,2018,3,13.85379028,-89.72850037,1210,BOURBON,Hojas Nuevas Mayor al 30%,538,63,11.71,Susceptibles
Chinchontepec,1/17/2018,2018,1,13.62159824,-88.87223816,743,PACAS,Hojas Nuevas Mayor al 30%,910,195,21.43,Susceptibles
Chinchontepec,8/30/2017,2017,8,NA,NA,743,PACAS,Floracion,930,2,0.22,Susceptibles
Chinchontepec,2/13/2018,2018,2,13.62930202,-88.87264252,673,PACAS,Hojas Nuevas Mayor al 30%,758,43,5.67,Susceptibles
Balsamo-Quezaltepec,1/17/2018,2018,1,13.75994968,-89.27462006,1370,BOURBON,Madurez Fisiologica,1005,234,23.28,Susceptibles
Balsamo-Quezaltepec,12/12/2017,2017,12,13.75994968,-89.27462006,1370,BOURBON,Madurez Fisiologica,956,147,15.38,Susceptibles
Chinchontepec,8/23/2017,2017,8,NA,NA,673,PACAS,Fruto Consistente,926,1,0.11,Susceptibles
Chinchontepec,05/09/2018,2018,5,13.62159824,-88.87223816,743,PACAS,Floracion Principal,781,6,0.77,Susceptibles
Chinchontepec,11/10/2017,2017,11,13.62930202,-88.87264252,673,PACAS,Madurez Fisiologica,970,87,8.97,Susceptibles
Balsamo-Quezaltepec,11/14/2017,2017,11,13.75994968,-89.27462006,1370,BOURBON,Madurez Fisiologica,1318,139,10.55,Susceptibles
Chinchontepec,1/17/2018,2018,1,13.62930202,-88.87264252,673,PACAS,Hojas Nuevas Mayor al 30%,802,221,27.56,Susceptibles
Balsamo-Quezaltepec,8/21/2017,2017,8,NA,NA,1370,BOURBON,Fruto Consistente,1233,28,2.27,Susceptibles
Chinchontepec,12/06/2017,2017,12,13.62159824,-88.87223816,743,PACAS,Madurez Fisiologica,900,130,14.44,Susceptibles
Chinchontepec,2/13/2018,2018,2,13.62159824,-88.87223816,743,PACAS,Hojas Nuevas Mayor al 30%,823,71,8.63,Susceptibles
Chinchontepec,11/14/2017,2017,11,13.62159824,-88.87223816,743,PACAS,Madurez Fisiologica,998,82,8.22,Susceptibles
Balsamo-Quezaltepec,7/19/2017,2017,7,NA,NA,1370,BOURBON,Fruto Consistente,1177,18,1.53,Susceptibles
Chinchontepec,12/06/2017,2017,12,13.62930202,-88.87264252,673,PACAS,Floracion,859,98,11.41,Susceptibles
Chinchontepec,10/12/2017,2017,10,13.62930202,-88.87264252,673,PACAS,Madurez Fisiologica,1005,78,7.76,Susceptibles
Chinchontepec,03/06/2018,2018,3,13.62930202,-88.87264252,673,PACAS,Hojas Nuevas Mayor al 30%,797,102,12.8,Susceptibles
Balsamo-Quezaltepec,6/23/2017,2017,6,NA,NA,1370,BOURBON,Fruto Consistente,1049,8,0.76,Susceptibles
Chinchontepec,03/06/2018,2018,3,13.62159824,-88.87223816,743,PACAS,Hojas Nuevas Mayor al 30%,883,70,7.93,Susceptibles
Chinchontepec,05/09/2018,2018,5,13.62930202,-88.87264252,673,PACAS,Floracion Principal,851,2,0.23,Susceptibles
Balsamo-Quezaltepec,9/18/2017,2017,9,13.75994968,-89.27462006,1370,BOURBON,Fruto Consistente,1415,100,7.07,Susceptibles
Chinchontepec,9/19/2017,2017,9,13.62930202,-88.87264252,673,PACAS,Floracion,922,35,3.8,Susceptibles
Chinchontepec,10/12/2017,2017,10,13.62159824,-88.87223816,743,PACAS,Madurez Fisiologica,994,64,6.44,Susceptibles
Balsamo-Quezaltepec,10/18/2017,2017,10,13.75994968,-89.27462006,850,BOURBON,Madurez Fisiologica,1372,82,5.98,Susceptibles
Balsamo-Quezaltepec,02/09/2018,2018,2,13.75994968,-89.27462006,1370,BOURBON,Hojas Nuevas Mayor al 30%,1047,201,19.2,Susceptibles
Chinchontepec,7/21/2017,2017,7,NA,NA,673,PACAS,Fruto Consistente,1026,0,0,Susceptibles
Chinchontepec,9/21/2017,2017,9,13.62159824,-88.87223816,743,PACAS,Floracion,863,3,0.35,Susceptibles
Apaneca-Ilamatepec,5/24/2018,2018,5,13.7942009,-89.81168365,980,CR-95,Fruto Consistente,745,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,7/26/2017,2017,7,NA,NA,980,CR-95,Fruto Consistente,1241,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,9/28/2017,2017,9,13.7942009,-89.81168365,980,CR-95,Fruto Consistente,1113,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,10/26/2017,2017,10,13.7942009,-89.81168365,980,CR-95,Madurez Fisiologica,973,0,0,Medianamente_resistentes
Chinchontepec,10/19/2017,2017,10,13.62714005,-88.99963379,890,CUSCATLECO,Madurez Fisiologica,1467,0,0,Resistentes
Chinchontepec,7/28/2017,2017,7,NA,NA,890,CUSCATLECO,Fruto Consistente,1390,0,0,Resistentes
Chinchontepec,12/05/2017,2017,12,13.62714005,-88.99963379,890,CUSCATLECO,Madurez Fisiologica,1264,0,0,Resistentes
Chinchontepec,1/21/2018,2018,1,13.62714005,-88.99963379,890,CUSCATLECO,Hojas Nuevas Mayor al 30%,1334,25,1.87,Resistentes
Balsamo-Quezaltepec,9/21/2017,2017,9,13.91460037,-89.42259979,763,BOURBON,Fruto Consistente,1173,50,4.26,Susceptibles
Chinchontepec,9/27/2017,2017,9,13.62714005,-88.99963379,890,CUSCATLECO,Fruto Consistente,1309,8,0.61,Resistentes
Chinchontepec,11/09/2017,2017,11,13.62714005,-88.99963379,890,CUSCATLECO,Madurez Fisiologica,1208,0,0,Resistentes
Chinchontepec,5/22/2018,2018,5,13.62714005,-88.99963379,890,CUSCATLECO,Hojas Nuevas Mayor al 30%,1607,0,0,Resistentes
Chinchontepec,3/20/2018,2018,3,13.62714005,-88.99963379,890,CUSCATLECO,Hojas Nuevas Mayor al 30%,1166,0,0,Resistentes
Balsamo-Quezaltepec,8/15/2017,2017,8,NA,NA,763,BOURBON,Fruto Consistente,1129,2,0.18,Susceptibles
Chinchontepec,8/26/2017,2017,8,NA,NA,890,CUSCATLECO,Fruto Consistente,1545,0,0,Resistentes
Balsamo-Quezaltepec,7/21/2017,2017,7,NA,NA,763,BOURBON,Fruto Consistente,1067,2,0.19,Susceptibles
Balsamo-Quezaltepec,3/20/2018,2018,3,13.91460037,-89.42259979,763,BOURBON,Floracion Loca,708,8,1.13,Susceptibles
Balsamo-Quezaltepec,6/28/2017,2017,6,NA,NA,763,BOURBON,Fruto Consistente,1022,5,0.49,Susceptibles
Chinchontepec,2/23/2018,2018,2,13.62714005,-88.99963379,890,CUSCATLECO,Floracion,1426,29,2.03,Resistentes
Balsamo-Quezaltepec,10/23/2017,2017,10,13.91460037,-89.42259979,763,BOURBON,Madurez Fisiologica,1067,221,20.71,Susceptibles
Balsamo-Quezaltepec,2/14/2018,2018,2,13.91460037,-89.42259979,763,BOURBON,Hojas Nuevas Mayor al 30%,669,102,15.25,Susceptibles
Balsamo-Quezaltepec,5/17/2018,2018,5,13.91460037,-89.42259979,763,BOURBON,Fruto Consistente,852,0,0,Susceptibles
Balsamo-Quezaltepec,1/23/2018,2018,1,13.91460037,-89.42259979,763,BOURBON,Madurez Fisiologica,673,60,8.92,Susceptibles
Tecapa-Chinameca,5/17/2018,2018,5,13.47648,-88.425227,1410,BOURBON,Fruto Consistente,362,13,3.591160221,Susceptibles
Balsamo-Quezaltepec,2/16/2018,2018,2,13.74240017,-89.26860046,1500,BOURBON,Madurez Fisiologica,865,25,2.89,Susceptibles
Apaneca-Ilamatepec,07/01/2017,2017,7,NA,NA,1276,BOURBON,Floracion,1116,79,7.08,Susceptibles
Balsamo-Quezaltepec,1/17/2018,2018,1,13.74240017,-89.26860046,1500,BOURBON,Madurez Fisiologica,1623,72,4.44,Susceptibles
Apaneca-Ilamatepec,11/19/2017,2017,11,13.87074089,-89.85527039,1276,BOURBON,Madurez Fisiologica,1082,376,34.75,Susceptibles
Apaneca-Ilamatepec,12/07/2017,2018,1,13.87074089,-89.85527039,1276,BOURBON,Fruto Consistente,834,262,31.41,Susceptibles
Apaneca-Ilamatepec,10/20/2017,2017,10,13.87074089,-89.85527039,1276,BOURBON,Madurez Fisiologica,1265,416,32.89,Susceptibles
Balsamo-Quezaltepec,3/15/2018,2018,3,13.74240017,-89.26860046,1500,BOURBON,Hojas Nuevas Mayor al 30%,1330,38,2.86,Susceptibles
Apaneca-Ilamatepec,12/07/2017,2017,12,13.87074089,-89.85527039,1276,BOURBON,Fruto Consistente,1246,380,37.5,Susceptibles
Apaneca-Ilamatepec,8/22/2017,2017,8,NA,NA,1276,BOURBON,Fruto Consistente,1071,199,18.58,Susceptibles
Balsamo-Quezaltepec,5/31/2017,2017,5,NA,NA,1500,BOURBON,Fruto Consistente,1544,11,0.71,Susceptibles
Apaneca-Ilamatepec,5/18/2018,2018,5,13.87074089,-89.85527039,1276,BOURBON,Fruto Consistente,832,117,14.06,Susceptibles
Apaneca-Ilamatepec,3/19/2018,2018,3,13.16104317,-89.1341629,650,CATIMOR,Madurez Fisiologica,833,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,6/28/2017,2017,6,NA,NA,650,CATIMOR,Fruto Consistente,1160,32,2.76,Medianamente_resistentes
Apaneca-Ilamatepec,9/20/2017,2017,9,13.16104317,-89.1341629,650,CATIMOR,Fruto Consistente,1124,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,8/22/2017,2017,8,NA,NA,650,CATIMOR,Fruto Consistente,1130,8,0.71,Medianamente_resistentes
Apaneca-Ilamatepec,12/12/2017,2017,12,13.15081978,-89.13419342,1200,BOURBON,Fruto Consistente,681,221,32.45,Susceptibles
Apaneca-Ilamatepec,1/18/2018,2018,1,13.16104317,-89.1341629,650,CATIMOR,Fruto Consistente,799,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,2/19/2018,2018,2,13.15081978,-89.13419342,1200,BOURBON,Fruto Consistente,524,64,12.21,Susceptibles
Apaneca-Ilamatepec,5/18/2018,2018,5,13.16104317,-89.1341629,650,CATIMOR,Floracion,892,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,5/17/2018,2018,5,13.15081978,-89.13419342,1200,BOURBON,Floracion,613,17,2.77,Susceptibles
Apaneca-Ilamatepec,12/11/2017,2017,12,13.16104317,-89.1341629,650,CATIMOR,Fruto Consistente,848,4,0.47,Medianamente_resistentes
Apaneca-Ilamatepec,10/17/2017,2017,10,13.16104317,-89.1341629,650,CATIMOR,Madurez Fisiologica,1052,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,1200,BOURBON,Fruto Consistente,882,92,10.43,Susceptibles
Apaneca-Ilamatepec,7/25/2017,2017,7,NA,NA,650,CATIMOR,Fruto Consistente,1111,16,1.44,Medianamente_resistentes
Apaneca-Ilamatepec,10/18/2017,2017,10,13.15081978,-89.13419342,1200,BOURBON,Madurez Fisiologica,856,179,20.91,Susceptibles
Apaneca-Ilamatepec,11/16/2017,2017,11,13.16104317,-89.1341629,650,CATIMOR,Madurez Fisiologica,1147,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,6/27/2017,2017,6,NA,NA,1200,BOURBON,Fruto Consistente,940,61,6.49,Susceptibles
Apaneca-Ilamatepec,2/19/2018,2018,2,13.16104317,-89.1341629,650,CATIMOR,Fruto Consistente,977,8,0.82,Medianamente_resistentes
Apaneca-Ilamatepec,3/19/2018,2018,3,13.15081978,-89.13419342,1200,BOURBON,Madurez Fisiologica,434,58,13.36,Susceptibles
Apaneca-Ilamatepec,7/26/2017,2017,7,NA,NA,1200,BOURBON,Fruto Consistente,888,49,5.52,Susceptibles
Apaneca-Ilamatepec,1/19/2018,2018,1,13.15081978,-89.13419342,1200,BOURBON,Fruto Consistente,629,125,19.87,Susceptibles
Apaneca-Ilamatepec,9/23/2017,2017,9,13.15081978,-89.13419342,1200,BOURBON,Fruto Consistente,860,219,25.47,Susceptibles
Apaneca-Ilamatepec,11/16/2017,2017,11,13.15081978,-89.13419342,1200,BOURBON,Madurez Fisiologica,819,179,21.86,Susceptibles
Balsamo-Quezaltepec,10/18/2017,2017,10,13.75494957,-89.27922058,1453,BOURBON,Madurez Fisiologica,1265,76,6.01,Susceptibles
Balsamo-Quezaltepec,11/14/2017,2017,11,13.75494957,-89.27922058,1453,BOURBON,Madurez Fisiologica,1015,87,8.57,Susceptibles
Balsamo-Quezaltepec,7/19/2017,2017,7,NA,NA,1453,BOURBON,Fruto Consistente,916,42,4.59,Susceptibles
Balsamo-Quezaltepec,12/12/2017,2017,12,13.75494957,-89.27922058,1453,BOURBON,Madurez Fisiologica,982,196,19.96,Susceptibles
Balsamo-Quezaltepec,6/23/2017,2017,6,NA,NA,1453,BOURBON,Fruto Consistente,1121,11,0.98,Susceptibles
Balsamo-Quezaltepec,5/17/2018,2018,5,13.75494957,-89.27922058,1453,BOURBON,Hojas Nuevas Mayor al 30%,716,14,1.96,Susceptibles
Balsamo-Quezaltepec,1/17/2018,2018,1,13.75494957,-89.27922058,1453,BOURBON,Madurez Fisiologica,834,206,24.7,Susceptibles
Balsamo-Quezaltepec,8/21/2017,2017,8,NA,NA,1453,BOURBON,Fruto Consistente,1301,184,14.14,Susceptibles
Balsamo-Quezaltepec,9/18/2017,2017,9,13.75494957,-89.27922058,1453,BOURBON,Fruto Consistente,1139,94,8.25,Susceptibles
Balsamo-Quezaltepec,02/09/2018,2018,2,13.75494957,-89.27922058,1453,BOURBON,Madurez Fisiologica,686,214,31.2,Susceptibles
Balsamo-Quezaltepec,03/12/2018,2018,3,13.75494957,-89.27922058,1453,BOURBON,Hojas Nuevas Mayor al 30%,588,132,22.45,Susceptibles
Balsamo-Quezaltepec,09/08/2017,2017,9,13.39120007,-89.20142365,1200,PACAS,Fruto Consistente,880,90,10.23,Susceptibles
Balsamo-Quezaltepec,9/19/2017,2017,9,13.76799965,-89.30065155,1049,CUSCATLECO,Fruto Consistente,1313,0,0,Resistentes
Balsamo-Quezaltepec,8/22/2017,2017,8,NA,NA,1049,CUSCATLECO,Fruto Consistente,1258,0,0,Resistentes
Balsamo-Quezaltepec,8/17/2017,2017,8,NA,NA,1200,PACAS,Fruto Consistente,774,153,19.77,Susceptibles
Balsamo-Quezaltepec,01/05/2018,2018,1,13.39120007,-89.20142365,1200,PACAS,Madurez Fisiologica,564,232,41.13,Susceptibles
Balsamo-Quezaltepec,1/18/2018,2018,1,13.76799965,-89.30065155,1049,CUSCATLECO,Madurez Fisiologica,1103,0,0,Resistentes
Balsamo-Quezaltepec,5/16/2017,2017,5,NA,NA,1200,PACAS,Fruto Consistente,1264,10,0.79,Susceptibles
Balsamo-Quezaltepec,10/24/2017,2017,10,13.76799965,-89.30065155,1000,CUSCATLECO,Madurez Fisiologica,1194,0,0,Resistentes
Balsamo-Quezaltepec,07/12/2017,2017,7,NA,NA,1200,PACAS,Fruto Consistente,947,20,2.11,Susceptibles
Balsamo-Quezaltepec,10/09/2017,2017,10,13.39120007,-89.20142365,1200,PACAS,Madurez Fisiologica,788,98,12.44,Susceptibles
Balsamo-Quezaltepec,5/21/2018,2018,5,13.39120007,-89.20142365,1200,PACAS,Fruto Consistente,849,5,0.59,Susceptibles
Balsamo-Quezaltepec,12/13/2017,2017,12,13.76799965,-89.30065155,1000,CUSCATLECO,Madurez Fisiologica,1288,0,0,Resistentes
Balsamo-Quezaltepec,12/05/2017,2017,12,13.39120007,-89.20142365,1200,PACAS,Madurez Fisiologica,745,128,17.18,Susceptibles
Balsamo-Quezaltepec,06/12/2017,2017,6,NA,NA,1200,PACAS,Fruto Consistente,1147,3,0.26,Susceptibles
Balsamo-Quezaltepec,11/06/2017,2017,11,13.39120007,-89.20142365,1200,PACAS,Madurez Fisiologica,784,110,14.03,Susceptibles
Balsamo-Quezaltepec,6/26/2017,2017,6,NA,NA,1049,CUSCATLECO,Fruto Consistente,1265,0,0,Resistentes
Balsamo-Quezaltepec,02/05/2018,2018,2,13.39120007,-89.20142365,1200,PACAS,Floracion Loca,481,181,37.63,Susceptibles
Balsamo-Quezaltepec,7/20/2017,2017,7,NA,NA,1049,CUSCATLECO,Fruto Consistente,1300,0,0,Resistentes
Balsamo-Quezaltepec,2/20/2018,2018,2,13.76799965,-89.30065155,1049,CUSCATLECO,Hojas Nuevas Mayor al 30%,1105,0,0,Resistentes
Balsamo-Quezaltepec,03/01/2018,2018,3,13.39120007,-89.20142365,1200,PACAS,Hojas Nuevas Mayor al 30%,470,66,14.04,Susceptibles
Balsamo-Quezaltepec,7/20/2017,2017,7,NA,NA,525,PACAS,Fruto Consistente,1069,5,0.47,Susceptibles
Balsamo-Quezaltepec,11/13/2017,2017,11,13.66734982,-89.39055634,525,PACAS,Madurez Fisiologica,1042,172,16.51,Susceptibles
Balsamo-Quezaltepec,10/10/2017,2017,10,13.66734982,-89.39055634,525,PACAS,Madurez Fisiologica,739,195,26.39,Susceptibles
Balsamo-Quezaltepec,01/11/2018,2018,1,13.66734982,-89.39055634,525,PACAS,Hojas Nuevas Mayor al 30%,740,140,18.92,Susceptibles
Balsamo-Quezaltepec,8/18/2017,2017,8,NA,NA,525,PACAS,Fruto Consistente,869,28,3.22,Susceptibles
Balsamo-Quezaltepec,03/07/2018,2018,3,13.66734982,-89.39055634,525,PACAS,Hojas Nuevas Mayor al 30%,584,65,11.13,Susceptibles
Balsamo-Quezaltepec,09/11/2017,2017,9,13.66734982,-89.39055634,525,PACAS,Fruto Consistente,1024,14,1.37,Susceptibles
Balsamo-Quezaltepec,12/05/2017,2017,12,13.66734982,-89.39055634,525,PACAS,Madurez Fisiologica,876,236,26.94,Susceptibles
Balsamo-Quezaltepec,5/31/2017,2017,5,NA,NA,525,PACAS,Fruto Consistente,708,0,0,Susceptibles
Balsamo-Quezaltepec,5/18/2018,2018,5,13.66734982,-89.39055634,525,PACAS,Floracion Principal,1061,20,1.89,Susceptibles
Balsamo-Quezaltepec,02/09/2018,2018,2,13.66734982,-89.39055634,525,PACAS,Hojas Nuevas Mayor al 30%,768,285,37.11,Susceptibles
Apaneca-Ilamatepec,7/25/2017,2017,7,NA,NA,810,BOURBON,Fruto Consistente,928,14,1.51,Susceptibles
Apaneca-Ilamatepec,9/25/2017,2017,9,13.9397192,-89.57596588,810,BOURBON,Madurez Fisiologica,1277,74,5.79,Susceptibles
Apaneca-Ilamatepec,5/30/2017,2017,5,NA,NA,810,BOURBON,Fruto Consistente,979,0,0,Susceptibles
