Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Olancho,6/20/2017,Junio,2017,6,14.89999962,-85.90000153,1002,LEMPIRA,Fruto Consistente,1394,53,3.8,Medianamente_resistentes,a realizar
Francisco Morazan,7/25/2017,Julio,2017,7,14.40762043,-86.73376465,885,LEMPIRA,Fruto Consistente,820,0,0,Medianamente_resistentes,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,14.93599987,-88.38230133,758,LEMPIRA,Fruto Consistente,592,0,0,Medianamente_resistentes,a realizar
Olancho,5/23/2017,Mayo,2017,5,14.44464302,-86.67134094,1083,LEMPIRA,Formacion de Fruto,1156,15,1.3,Medianamente_resistentes,a realizar
Olancho,6/21/2017,Junio,2017,6,14.99547958,-86.03865051,705,LEMPIRA,Fruto Consistente,1133,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/23/2017,Junio,2017,6,15.20994186,-88.23648071,730,LEMPIRA,Formacion de Fruto,905,1,0.11,Medianamente_resistentes,a realizar
El Paraiso,7/19/2017,Julio,2017,7,13.7986002,-86.51920319,1068,PACAMARA,Fruto Consistente,1767,57,3.23,Medianamente_resistentes,a realizar
Comayagua,5/23/2017,Mayo,2017,5,15.00524426,-87.55219269,849,LEMPIRA,Fruto Consistente,482,0,0,Medianamente_resistentes,a realizar
Olancho,7/18/2017,Julio,2017,7,14.5935297,-86.71330261,970,LEMPIRA,Fruto Consistente,859,0,0,Medianamente_resistentes,a realizar
Copan,7/18/2017,Julio,2017,7,15,-88.59999847,1045,LEMPIRA,Fruto Consistente,1044,10,0.96,Medianamente_resistentes,a realizar
Olancho,7/18/2017,Julio,2017,7,14.89850712,-86.13156891,939,LEMPIRA,Fruto Consistente,1005,2,0.2,Medianamente_resistentes,a realizar
Francisco Morazan,6/22/2017,Junio,2017,6,14.71038246,-86.34169006,864,LEMPIRA,Fruto Consistente,660,8,1.21,Medianamente_resistentes,a realizar
Santa Barbara,8/17/2017,Agosto,2017,8,15.09230042,-88.43430328,748,LEMPIRA,Fruto Consistente,951,160,16.82,Medianamente_resistentes,a realizar
Copan,8/17/2017,Agosto,2017,8,14.48209953,-89.04090118,1079,LEMPIRA,Fruto Consistente,1108,15,1.35,Medianamente_resistentes,a realizar
El Paraiso,5/26/2017,Mayo,2017,5,14.36999989,-86.69000244,893,LEMPIRA,Formacion de Fruto,875,0,0,Medianamente_resistentes,a realizar
El Paraiso,7/17/2017,Julio,2017,7,14.15352345,-86.58415222,1049,LEMPIRA,Fruto Consistente,878,22,2.51,Medianamente_resistentes,a realizar
Santa Barbara,6/20/2017,Junio,2017,6,15.30000019,-88.69999695,829,LEMPIRA,Fruto Consistente,792,3,0.38,Medianamente_resistentes,a realizar
Copan,5/23/2017,Mayo,2017,5,14.52470016,-88.59519958,957,LEMPIRA,Fruto Consistente,1084,20,1.84,Medianamente_resistentes,a realizar
Comayagua,5/23/2017,Mayo,2017,5,14.94532013,-87.63511658,715,LEMPIRA,Fruto Consistente,715,0,0,Medianamente_resistentes,a realizar
Comayagua,5/26/2017,Mayo,2017,5,14.35000038,-87.27999878,849,CATIMOR,Fruto Consistente,657,0,0,Medianamente_resistentes,a realizar
Comayagua,7/19/2017,Julio,2017,7,14.69999981,-88,1075,LEMPIRA,Fruto Consistente,714,12,1.68,Medianamente_resistentes,a realizar
Comayagua,5/24/2017,Mayo,2017,5,14.87611008,-87.61805725,940,LEMPIRA,Fruto Consistente,1608,0,0,Medianamente_resistentes,a realizar
Copan,6/23/2017,Junio,2017,6,15.0625,-88.94270325,1005,OBATA,Fruto Consistente,1312,0,0,Medianamente_resistentes,a realizar
El Paraiso,5/22/2017,Mayo,2017,5,13.80000019,-86.59999847,984,LEMPIRA,Formacion de Fruto,798,0,0,Medianamente_resistentes,a realizar
Copan,5/25/2017,Mayo,2017,5,15.0625,-88.94270325,1005,OBATA,Fruto Consistente,1340,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,7/19/2017,Julio,2017,7,13.13560009,-87.22399902,876,LEMPIRA,Fruto Consistente,1342,0,0,Medianamente_resistentes,a realizar
Comayagua,5/29/2017,Mayo,2017,5,14.77789974,-87.45420074,1016,LEMPIRA,Fruto Consistente,599,0,0,Medianamente_resistentes,a realizar
Cortes,6/23/2017,Junio,2017,6,14.89999962,-88.05999756,985,LEMPIRA,Fruto Consistente,1074,13,1.21,Medianamente_resistentes,a realizar
Santa Barbara,8/17/2017,Agosto,2017,8,15.15494156,-88.31177521,1079,LEMPIRA,Formacion de Fruto,1096,0,0,Medianamente_resistentes,a realizar
Olancho,6/23/2017,Junio,2017,6,14.4212122,-86.66292572,1089,LEMPIRA,Fruto Consistente,1175,7,0.6,Medianamente_resistentes,a realizar
Cortes,7/19/2017,Julio,2017,7,14.97000027,-88.05000305,838,LEMPIRA,Fruto Consistente,1072,43,4.01,Medianamente_resistentes,a realizar
Francisco Morazan,6/27/2017,Junio,2017,6,14.54500771,-87.22668457,1074,LEMPIRA,Fruto Consistente,1007,5,0.5,Medianamente_resistentes,a realizar
Copan,5/25/2017,Mayo,2017,5,14.47053146,-88.91964722,1058,OBATA,Formacion de Fruto,763,0,0,Medianamente_resistentes,a realizar
El Paraiso,5/22/2017,Mayo,2017,5,14.15352345,-86.58415222,1049,LEMPIRA,Floracion Principal,621,35,5.64,Medianamente_resistentes,a realizar
Santa Barbara,5/25/2017,Mayo,2017,5,14.98120022,-88.54969788,840,LEMPIRA,Fruto Consistente,651,0,0,Medianamente_resistentes,a realizar
Olancho,5/26/2017,Mayo,2017,5,14.37490463,-86.23001862,895,LEMPIRA,Fruto Consistente,727,0,0,Medianamente_resistentes,a realizar
Cortes,7/18/2017,Julio,2017,7,15.00884724,-87.22574615,1048,LEMPIRA,Fruto Consistente,1097,2,0.18,Medianamente_resistentes,a realizar
Cortes,5/30/2017,Mayo,2017,5,15.22592163,-87.81066895,1040,LEMPIRA,Formacion de Fruto,917,49,5.34,Medianamente_resistentes,a realizar
Copan,5/24/2017,Mayo,2017,5,15.19999981,-88.69999695,1005,LEMPIRA,Fruto Consistente,1233,20,1.62,Medianamente_resistentes,a realizar
El Paraiso,6/20/2017,Junio,2017,6,14.05980015,-86.10900116,836,LEMPIRA,Fruto Consistente,837,5,0.6,Medianamente_resistentes,a realizar
Olancho,7/19/2017,Julio,2017,7,15.01299953,-88.51280212,923,LEMPIRA,Fruto Consistente,664,1,0.15,Medianamente_resistentes,a realizar
Cortes,7/18/2017,Julio,2017,7,15.09869957,-87.34020233,978,LEMPIRA,Formacion de Fruto,748,8,1.07,Medianamente_resistentes,a realizar
Olancho,6/27/2017,Junio,2017,6,14.37490463,-86.23001862,895,LEMPIRA,Fruto Consistente,728,4,0.55,Medianamente_resistentes,a realizar
Olancho,5/24/2017,Mayo,2017,5,14.89358425,-86.11358643,1082,LEMPIRA,Fruto Consistente,1036,26,2.51,Medianamente_resistentes,a realizar
Santa Barbara,6/24/2017,Junio,2017,6,15.11561012,-88.28778839,895,LEMPIRA,Fruto Consistente,976,105,10.76,Medianamente_resistentes,a realizar
Olancho,5/23/2017,Mayo,2017,5,14.42313004,-86.03553772,1064,LEMPIRA,Fruto Consistente,891,8,0.9,Medianamente_resistentes,a realizar
Santa Barbara,7/21/2017,Julio,2017,7,15.10000038,-88.5,703,LEMPIRA,Fruto Consistente,976,43,4.41,Medianamente_resistentes,a realizar
Copan,5/24/2017,Mayo,2017,5,14.55300045,-88.57279968,1029,LEMPIRA,Fruto Consistente,1067,43,4.03,Medianamente_resistentes,a realizar
El Paraiso,5/24/2017,Mayo,2017,5,13.96049976,-86.26670074,724,LEMPIRA,Fruto Consistente,826,7,0.85,Medianamente_resistentes,a realizar
El Paraiso,7/19/2017,Julio,2017,7,14.15405655,-86.00287628,1044,LEMPIRA,Fruto Consistente,756,22,2.91,Medianamente_resistentes,a realizar
Olancho,7/21/2017,Julio,2017,7,14.39006329,-86.23306274,1082,LEMPIRA,Fruto Consistente,729,41,5.62,Medianamente_resistentes,a realizar
Santa Barbara,7/19/2017,Julio,2017,7,14.98120022,-88.54969788,840,LEMPIRA,Fruto Consistente,611,6,0.98,Medianamente_resistentes,a realizar
Olancho,8/17/2017,Agosto,2017,8,14.61116028,-86.71459961,773,LEMPIRA,Fruto Consistente,876,60,6.85,Medianamente_resistentes,a realizar
Cortes,5/31/2017,Mayo,2017,5,15.53376198,-88.16552734,760,LEMPIRA,Formacion de Fruto,1002,68,6.79,Medianamente_resistentes,a realizar
Cortes,7/18/2017,Julio,2017,7,15.31999969,-86.69000244,882,LEMPIRA,Fruto Consistente,1505,0,0,Medianamente_resistentes,a realizar
Copan,7/21/2017,Julio,2017,7,15.19999981,-88.69999695,1005,LEMPIRA,Fruto Consistente,1208,79,6.54,Medianamente_resistentes,a realizar
Cortes,7/21/2017,Julio,2017,7,15.35000038,-87.33999634,990,LEMPIRA,Fruto Consistente,1070,31,2.9,Medianamente_resistentes,a realizar
Copan,8/14/2017,Agosto,2017,8,14.64000034,-88.65000153,992,LEMPIRA,Fruto Consistente,917,0,0,Medianamente_resistentes,a realizar
Comayagua,5/24/2017,Mayo,2017,5,14.69999981,-88,1075,LEMPIRA,Hojas Nuevas Mayor al 30%,980,39,3.98,Medianamente_resistentes,a realizar
El Paraiso,6/23/2017,Junio,2017,6,14.15999985,-86.75,1005,LEMPIRA,Formacion de Fruto,785,1,0.13,Medianamente_resistentes,a realizar
Francisco Morazan,5/29/2017,Mayo,2017,5,13.14249992,-87.2519989,709,LEMPIRA,Fruto Consistente,934,7,0.75,Medianamente_resistentes,a realizar
Santa Barbara,5/23/2017,Mayo,2017,5,15.2410059,-88.17303467,924,LEMPIRA,Floracion Principal,1303,12,0.92,Medianamente_resistentes,a realizar
Olancho,5/25/2017,Mayo,2017,5,14.67776012,-86.55135345,1068,LEMPIRA,Formacion de Fruto,648,6,0.93,Medianamente_resistentes,a realizar
Cortes,5/25/2017,Mayo,2017,5,15.31999969,-86.05999756,850,LEMPIRA,Formacion de Fruto,1520,115,7.57,Medianamente_resistentes,a realizar
Cortes,7/22/2017,Julio,2017,7,15.13893223,-87.63941193,1076,LEMPIRA,Fruto Consistente,762,22,2.89,Medianamente_resistentes,a realizar
Cortes,5/25/2017,Mayo,2017,5,15.00884724,-87.22574615,1048,LEMPIRA,Fruto Consistente,1236,0,0,Medianamente_resistentes,a realizar
Cortes,5/26/2017,Mayo,2017,5,15.01000023,-88.06999969,908,LEMPIRA,Fruto Consistente,1633,69,4.23,Medianamente_resistentes,a realizar
Santa Barbara,7/18/2017,Julio,2017,7,14.98999977,-88.08999634,881,LEMPIRA,Fruto Consistente,1055,39,3.7,Medianamente_resistentes,a realizar
Copan,5/25/2017,Mayo,2017,5,15,-88.90000153,760,LEMPIRA,Fruto Consistente,1152,29,2.52,Medianamente_resistentes,a realizar
Santa Barbara,5/25/2017,Mayo,2017,5,15.30000019,-88.59999847,706,LEMPIRA,Fruto Consistente,731,30,4.1,Medianamente_resistentes,a realizar
Comayagua,7/24/2017,Julio,2017,7,14.94028282,-87.541008,818,LEMPIRA,Fruto Consistente,638,0,0,Medianamente_resistentes,a realizar
El Paraiso,7/17/2017,Julio,2017,7,13.82295609,-86.57458496,998,LEMPIRA,Fruto Consistente,477,10,2.1,Medianamente_resistentes,a realizar
Francisco Morazan,5/23/2017,Mayo,2017,5,14.54076958,-87.41029358,890,MEZCLA,Formacion de Fruto,710,20,2.82,Medianamente_resistentes,a realizar
Olancho,5/25/2017,Mayo,2017,5,15.03999996,-88.51329803,1041,LEMPIRA,Fruto Consistente,1029,10,0.97,Medianamente_resistentes,a realizar
Olancho,5/23/2017,Mayo,2017,5,14.48295975,-86.13205719,872,LEMPIRA,Fruto Consistente,848,32,3.77,Medianamente_resistentes,a realizar
Santa Barbara,6/23/2017,Junio,2017,6,14.48799992,-88.54589844,871,LEMPIRA,Fruto Consistente,939,1,0.11,Medianamente_resistentes,a realizar
Cortes,8/15/2017,Agosto,2017,8,14.89999962,-88.05999756,985,LEMPIRA,Fruto Consistente,1172,88,7.51,Medianamente_resistentes,a realizar
Comayagua,5/23/2017,Mayo,2017,5,14.46109962,-87.37200165,990,LEMPIRA,Formacion de Fruto,984,10,1.02,Medianamente_resistentes,a realizar
Santa Barbara,7/20/2017,Julio,2017,7,15.30000019,-88.59999847,715,LEMPIRA,Fruto Consistente,1074,9,0.84,Medianamente_resistentes,a realizar
Cortes,7/24/2017,Julio,2017,7,15.31999969,-86.05999756,850,LEMPIRA,Fruto Consistente,1419,2,0.14,Medianamente_resistentes,a realizar
Cortes,5/31/2017,Mayo,2017,5,15.35999966,-87.33000183,1075,LEMPIRA,Formacion de Fruto,1058,71,6.71,Medianamente_resistentes,a realizar
Santa Barbara,8/15/2017,Agosto,2017,8,14.96539974,-88.46814728,746,LEMPIRA,Fruto Consistente,677,47,6.94,Medianamente_resistentes,a realizar
Francisco Morazan,7/19/2017,Julio,2017,7,14.54500771,-87.22668457,1074,LEMPIRA,Fruto Acuoso,904,8,0.88,Medianamente_resistentes,a realizar
Comayagua,7/21/2017,Julio,2017,7,14.74409962,-87.36810303,792,LEMPIRA,Fruto Consistente,902,1,0.11,Medianamente_resistentes,a realizar
Comayagua,7/19/2017,Julio,2017,7,14.69999981,-87,1096,LEMPIRA,Fruto Consistente,1037,29,2.8,Medianamente_resistentes,a realizar
Copan,7/20/2017,Julio,2017,7,15.10000038,-88.59999847,977,LEMPIRA,Fruto Consistente,1234,12,0.97,Medianamente_resistentes,a realizar
Olancho,5/25/2017,Mayo,2017,5,14.4533844,-86.66899872,1060,LEMPIRA,Formacion de Fruto,1190,81,6.81,Medianamente_resistentes,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,14.48359966,-88.54560089,942,LEMPIRA,Fruto Consistente,978,27,2.76,Medianamente_resistentes,a realizar
Cortes,5/24/2017,Mayo,2017,5,15.46764755,-88.30558777,859,LEMPIRA,Formacion de Fruto,1288,66,5.12,Medianamente_resistentes,a realizar
Cortes,5/30/2017,Mayo,2017,5,15.35000038,-87.33999634,990,LEMPIRA,Formacion de Fruto,1224,80,6.54,Medianamente_resistentes,a realizar
Santa Barbara,8/16/2017,Agosto,2017,8,14.98999977,-88.08999634,881,LEMPIRA,Fruto Consistente,885,41,4.63,Medianamente_resistentes,a realizar
Comayagua,7/20/2017,Julio,2017,7,14.32999992,-87.33999634,1005,CATIMOR,Fruto Consistente,1022,7,0.68,Medianamente_resistentes,a realizar
Santa Barbara,5/24/2017,Mayo,2017,5,14.96539974,-88.46814728,746,LEMPIRA,Fruto Consistente,638,16,2.51,Medianamente_resistentes,a realizar
Santa Barbara,5/25/2017,Mayo,2017,5,15.09230042,-88.43430328,748,LEMPIRA,Fruto Consistente,874,36,4.12,Medianamente_resistentes,a realizar
Santa Barbara,7/17/2017,Julio,2017,7,15.19999981,-88.69999695,1057,LEMPIRA,Fruto Consistente,843,1,0.12,Medianamente_resistentes,a realizar
Copan,5/24/2017,Mayo,2017,5,14.54590034,-89.02030182,765,CATIMOR,Fruto Consistente,1046,51,4.88,Medianamente_resistentes,a realizar
Cortes,7/24/2017,Julio,2017,7,15.32999992,-85.44999695,790,LEMPIRA,Fruto Consistente,1456,0,0,Medianamente_resistentes,a realizar
Comayagua,5/25/2017,Mayo,2017,5,14.86655045,-87.55127716,1100,LEMPIRA,Fruto Consistente,1080,9,0.83,Medianamente_resistentes,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,14.48799992,-88.54589844,871,LEMPIRA,Fruto Consistente,1090,0,0,Medianamente_resistentes,a realizar
Copan,6/20/2017,Junio,2017,6,14.55296421,-88.94736481,914,LEMPIRA,Formacion de Fruto,622,0,0,Medianamente_resistentes,a realizar
Santa Barbara,7/17/2017,Julio,2017,7,15.30000019,-88.69999695,900,LEMPIRA,Fruto Consistente,1054,11,1.04,Medianamente_resistentes,a realizar
Copan,5/23/2017,Mayo,2017,5,15,-88.59999847,1045,LEMPIRA,Fruto Consistente,968,0,0,Medianamente_resistentes,a realizar
El Paraiso,5/23/2017,Mayo,2017,5,14.05980015,-86.10900116,836,LEMPIRA,Hojas Nuevas Mayor al 30%,896,65,7.25,Medianamente_resistentes,a realizar
Copan,5/22/2017,Mayo,2017,5,14.64000034,-88.65000153,992,LEMPIRA,Fruto Consistente,1006,0,0,Medianamente_resistentes,a realizar
El Paraiso,6/21/2017,Junio,2017,6,13.82295609,-86.57458496,998,LEMPIRA,Fruto Consistente,611,8,1.31,Medianamente_resistentes,a realizar
Cortes,7/22/2017,Julio,2017,7,15.14454365,-87.67886353,825,LEMPIRA,Fruto Consistente,933,9,0.96,Medianamente_resistentes,a realizar
Olancho,7/19/2017,Julio,2017,7,15.03999996,-88.51329803,1041,LEMPIRA,Fruto Consistente,931,11,1.18,Medianamente_resistentes,a realizar
Olancho,6/23/2017,Junio,2017,6,14.48591232,-86.66484833,912,LEMPIRA,Fruto Consistente,919,12,1.31,Medianamente_resistentes,a realizar
Olancho,7/19/2017,Julio,2017,7,14.42313004,-86.03553772,1064,LEMPIRA,Fruto Consistente,777,19,2.45,Medianamente_resistentes,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,15.15494156,-88.31177521,1079,LEMPIRA,Floracion Principal,1166,1,0.09,Medianamente_resistentes,a realizar
Olancho,7/20/2017,Julio,2017,7,14.89999962,-86,1008,LEMPIRA,Fruto Consistente,1342,0,0,Medianamente_resistentes,a realizar
Santa Barbara,7/20/2017,Julio,2017,7,15.30000019,-88.59999847,800,LEMPIRA,Fruto Consistente,802,10,1.25,Medianamente_resistentes,a realizar
Olancho,5/26/2017,Mayo,2017,5,14.41264534,-86.18874359,988,LEMPIRA,Fruto Consistente,954,0,0,Medianamente_resistentes,a realizar
El Paraiso,7/20/2017,Julio,2017,7,14.22000027,-86.30000305,878,LEMPIRA,Fruto Consistente,820,8,0.98,Medianamente_resistentes,a realizar
Santa Barbara,6/23/2017,Junio,2017,6,15.10946846,-88.33429718,879,LEMPIRA,Fruto Consistente,758,0,0,Medianamente_resistentes,a realizar
Olancho,6/21/2017,Junio,2017,6,15.01786613,-86.1459198,725,LEMPIRA,Fruto Consistente,1054,0,0,Medianamente_resistentes,a realizar
Olancho,5/25/2017,Mayo,2017,5,15.89999962,-86,800,LEMPIRA,Fruto Consistente,1652,11,0.67,Medianamente_resistentes,a realizar
Comayagua,6/21/2017,Junio,2017,6,14.31000042,-87.36000061,800,CATIMOR,Formacion de Fruto,963,1,0.1,Medianamente_resistentes,a realizar
Copan,7/19/2017,Julio,2017,7,14.88090038,-88.82170105,941,LEMPIRA,Desarrollo,1125,0,0,Medianamente_resistentes,a realizar
El Paraiso,5/23/2017,Mayo,2017,5,14.3091383,-86.34230042,953,LEMPIRA,Fruto Consistente,898,6,0.67,Medianamente_resistentes,a realizar
Santa Barbara,5/22/2017,Mayo,2017,5,15.30000019,-88.69999695,949,LEMPIRA,Fruto Consistente,1160,1,0.09,Medianamente_resistentes,a realizar
Santa Barbara,7/21/2017,Julio,2017,7,15.16940975,-88.30069733,825,LEMPIRA,Formacion de Fruto,1248,0,0,Medianamente_resistentes,a realizar
Olancho,5/30/2017,Mayo,2017,5,15.10000038,-85.90000153,755,LEMPIRA,Fruto Consistente,1336,9,0.67,Medianamente_resistentes,a realizar
Copan,7/17/2017,Julio,2017,7,14.55300045,-88.57279968,1029,LEMPIRA,Fruto Consistente,1050,13,1.24,Medianamente_resistentes,a realizar
Francisco Morazan,5/26/2017,Mayo,2017,5,14.54500771,-87.22668457,1074,LEMPIRA,Formacion de Fruto,1008,0,0,Medianamente_resistentes,a realizar
Copan,5/25/2017,Mayo,2017,5,14.46928596,-88.90605927,1063,LEMPIRA,Formacion de Fruto,938,0,0,Medianamente_resistentes,a realizar
Olancho,7/19/2017,Julio,2017,7,14.89999962,-85.90000153,1098,LEMPIRA,Fruto Consistente,1296,14,1.08,Medianamente_resistentes,a realizar
Cortes,7/24/2017,Julio,2017,7,15.35999966,-86.01000214,1050,LEMPIRA,Fruto Consistente,1474,0,0,Medianamente_resistentes,a realizar
El Paraiso,5/22/2017,Mayo,2017,5,14.17580032,-86.81925964,892,LEMPIRA,Formacion de Fruto,1035,1,0.1,Medianamente_resistentes,a realizar
Comayagua,6/22/2017,Junio,2017,6,14.86655045,-87.55127716,1100,LEMPIRA,Fruto Consistente,587,3,0.51,Medianamente_resistentes,a realizar
Comayagua,5/24/2017,Mayo,2017,5,14.54475975,-88.09927368,971,LEMPIRA,Floracion Principal,1012,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,5/25/2017,Mayo,2017,5,14.44612694,-86.81208801,747,LEMPIRA,Fruto Consistente,1384,19,1.37,Medianamente_resistentes,a realizar
Olancho,7/21/2017,Julio,2017,7,14.89999962,-85.90000153,884,LEMPIRA,Fruto Consistente,1286,32,2.49,Medianamente_resistentes,a realizar
Santa Barbara,5/22/2017,Mayo,2017,5,15.19999981,-88.69999695,1053,LEMPIRA,Fruto Consistente,932,34,3.65,Medianamente_resistentes,a realizar
Comayagua,6/23/2017,Junio,2017,6,14.46310043,-87.34279633,778,LEMPIRA,Fruto Consistente,842,1,0.12,Medianamente_resistentes,a realizar
Santa Barbara,5/24/2017,Mayo,2017,5,15.10946846,-88.33429718,879,LEMPIRA,Fruto Consistente,756,0,0,Medianamente_resistentes,a realizar
Olancho,7/25/2017,Julio,2017,7,14.38278675,-86.34095001,816,LEMPIRA,Fruto Consistente,728,0,0,Medianamente_resistentes,a realizar
Copan,7/11/2017,Julio,2017,7,14.7826004,-88.71869659,878,LEMPIRA,Desarrollo,1182,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,7/18/2017,Julio,2017,7,14.54076958,-87.41029358,890,MEZCLA,Fruto Acuoso,728,7,0.96,Medianamente_resistentes,a realizar
Santa Barbara,5/24/2017,Mayo,2017,5,15.22147846,-88.23298645,966,LEMPIRA,Floracion Principal,942,0,0,Medianamente_resistentes,a realizar
Olancho,5/25/2017,Mayo,2017,5,15.01299953,-88.51280212,923,LEMPIRA,Fruto Consistente,978,1,0.1,Medianamente_resistentes,a realizar
Santa Barbara,7/18/2017,Julio,2017,7,15.10946846,-88.33429718,879,LEMPIRA,Fruto Consistente,818,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/22/2017,Junio,2017,6,14.74514008,-88.34999847,1100,LEMPIRA,Fruto Consistente,1115,15,1.35,Medianamente_resistentes,a realizar
Copan,5/22/2017,Mayo,2017,5,14.59741974,-88.85162354,915,LEMPIRA,Floracion Principal,768,0,0,Medianamente_resistentes,a realizar
Santa Barbara,7/25/2017,Julio,2017,7,14.74592018,-88.34042358,1100,LEMPIRA,Desarrollo,1138,0,0,Medianamente_resistentes,a realizar
Olancho,7/18/2017,Julio,2017,7,14.89999962,-85.90000153,752,LEMPIRA,Fruto Consistente,1251,7,0.56,Medianamente_resistentes,a realizar
Olancho,5/23/2017,Mayo,2017,5,14.89999962,-85.90000153,752,LEMPIRA,Fruto Consistente,1291,0,0,Medianamente_resistentes,a realizar
Cortes,7/24/2017,Julio,2017,7,15.26830959,-86.98280334,762,LEMPIRA,Formacion de Fruto,799,2,0.25,Medianamente_resistentes,a realizar
Olancho,5/24/2017,Mayo,2017,5,14.89999962,-85.90000153,920,LEMPIRA,Formacion de Fruto,1416,0,0,Medianamente_resistentes,a realizar
Cortes,7/4/2017,Julio,2017,7,15.24238968,-87.78012848,1053,LEMPIRA,Fruto Consistente,958,98,10.23,Medianamente_resistentes,a realizar
Francisco Morazan,5/25/2017,Mayo,2017,5,14.71038246,-86.34169006,864,LEMPIRA,Fruto Consistente,672,0,0,Medianamente_resistentes,a realizar
Santa Barbara,4/21/2017,Abril,2017,4,15.10946846,-88.33429718,879,LEMPIRA,Desarrollo,748,1,0.13,Medianamente_resistentes,a realizar
Olancho,6/20/2017,Junio,2017,6,14.61116028,-86.71459961,773,LEMPIRA,Formacion de Fruto,1308,7,0.54,Medianamente_resistentes,a realizar
Olancho,7/20/2017,Julio,2017,7,14.89999962,-86,1008,LEMPIRA,Fruto Consistente,1203,0,0,Medianamente_resistentes,a realizar
Olancho,7/19/2017,Julio,2017,7,15.01786613,-86.1459198,725,LEMPIRA,Fruto Consistente,1004,6,0.6,Medianamente_resistentes,a realizar
Cortes,5/26/2017,Mayo,2017,5,15.26830959,-86.98280334,762,LEMPIRA,Fruto Consistente,1164,3,0.26,Medianamente_resistentes,a realizar
Santa Barbara,7/28/2017,Julio,2017,7,14.88743019,-88.16779327,1050,MEZCLA,Fruto Consistente,775,7,0.9,Medianamente_resistentes,a realizar
Santa Barbara,4/20/2017,Abril,2017,4,14.08802986,-88.33045959,850,LEMPIRA,Floracion Principal,663,1,0.15,Medianamente_resistentes,a realizar
Comayagua,6/19/2017,Junio,2017,6,14.35999966,-87.33000183,1045,LEMPIRA,Fruto Consistente,1069,6,0.56,Medianamente_resistentes,a realizar
